37.001214, -122.055563
37.000925, -122.055689
37.000704, -122.055786
37.000515, -122.055885
37.000438, -122.055928
37.000220, -122.056100
37.000006, -122.056277
36.999965, -122.056272
36.999861, -122.056113
36.999752, -122.056011
36.999572, -122.055877
36.999383, -122.055748
36.999199, -122.055611
36.999094, -122.055522
36.999013, -122.055407
36.998912, -122.055238
36.998801, -122.054975
36.998698, -122.054712
36.998625, -122.054479
36.998582, -122.054294
36.998565, -122.054278
36.998406, -122.054257
36.998327, -122.054230
36.998282, -122.054179
36.998228, -122.054069
36.998183, -122.053972
36.998119, -122.053862
36.998072, -122.053800
36.997875, -122.053610
36.997819, -122.053540
36.997750, -122.053331
36.997690, -122.053065
36.997647, -122.052875
36.997641, -122.052650
36.997658, -122.052438
36.997692, -122.052202
36.997675, -122.052167
36.997596, -122.052092
36.997570, -122.052001
36.997611, -122.051904
36.997705, -122.051893
36.997793, -122.051971
36.997806, -122.052035
36.997720, -122.052231
36.997677, -122.052564
36.997671, -122.052840
36.997742, -122.053162
36.997823, -122.053468
36.997868, -122.053559
36.998074, -122.053755
36.998228, -122.054002
36.998324, -122.054182
36.998414, -122.054222
36.998577, -122.054245
36.998609, -122.054301
36.998690, -122.054599
36.998810, -122.054918
36.998769, -122.054982
36.998591, -122.055087
36.998430, -122.055173
36.998254, -122.055243
36.998123, -122.055251
36.997979, -122.055243
36.997838, -122.055197
36.997690, -122.055157
36.997570, -122.055144
36.997519, -122.055147
36.997324, -122.055230
36.997208, -122.055292
36.997244, -122.055431
36.997330, -122.055466
36.997352, -122.055639
