36.992918, -122.064420
36.993009, -122.064200
36.993080, -122.064098
36.993269, -122.063926
36.993963, -122.063601
36.994225, -122.063472
36.994160, -122.063006
36.994094, -122.062828
36.993991, -122.062672
36.993871, -122.062581
36.993734, -122.062517
36.993815, -122.062104
36.993836, -122.061734
36.993930, -122.061482
36.993986, -122.061428
36.994106, -122.061396
36.994736, -122.061466
36.994961, -122.061471
36.995194, -122.061416
36.995768, -122.061318
36.995935, -122.061323
36.996124, -122.061436
36.996338, -122.061785
36.996445, -122.061983
36.996544, -122.062128
36.997041, -122.062434
36.997131, -122.062441
36.997210, -122.062403
36.997379, -122.062205
36.997523, -122.061974
36.997592, -122.061904
36.997738, -122.061920
36.997762, -122.061826
36.997618, -122.061209
36.997489, -122.060882
36.997371, -122.060705
36.997218, -122.060506
36.997044, -122.060262
36.996945, -122.060058
36.996859, -122.059752
36.996773, -122.059307
36.996702, -122.059092
36.996507, -122.058794
36.996477, -122.058724
36.996516, -122.058542
36.996739, -122.058228
36.996951, -122.058005
36.997013, -122.057879
36.997015, -122.057723
36.996938, -122.057404
36.996936, -122.057313
36.997101, -122.056935
36.997219, -122.056578
36.997247, -122.056374
36.997228, -122.055781
36.997241, -122.055692
36.997376, -122.055705
36.997409, -122.055591
